Datekey;ProviderId;Hour;WindSpeed;WindDirection;Temperature;Pressure;Humidity;PowerWOAvailability
20200531;3;07:00;6.80;210.00;19.00;97500;0.720;11.775
20200531;3;08:00;6.40;210.00;19.00;97500;0.680;10.078
20200531;3;09:00;6.00;210.00;20.00;97500;0.640;10.099
20200531;3;10:00;5.80;225.00;21.00;97500;0.600;11.427
20200531;3;11:00;5.60;240.00;22.00;97400;0.550;11.351
20200531;3;12:00;4.50;240.00;22.00;97400;0.520;9.119
20200531;3;13:00;3.00;255.00;22.00;97400;0.520;6.551
20200531;3;14:00;3.20;300.00;22.00;97300;0.520;4.445
20200531;3;15:00;3.70;330.00;22.00;97300;0.530;2.724
20200531;3;16:00;3.70;345.00;21.00;97300;0.580;2.795
20200531;3;17:00;4.00;0.00;21.00;97200;0.630;3.678
20200531;3;18:00;3.90;0.00;20.00;97200;0.670;3.703
20200531;3;19:00;3.40;15.00;20.00;97300;0.690;2.980
20200531;3;20:00;3.60;30.00;19.00;97300;0.710;2.256
20200531;3;21:00;2.90;15.00;19.00;97300;0.730;2.124
20200531;3;22:00;2.30;315.00;18.00;97300;0.750;2.248
20200531;3;23:00;3.60;255.00;18.00;97300;0.770;3.110
20200601;3;00:00;5.40;240.00;18.00;97200;0.760;10.447
20200601;3;01:00;6.30;225.00;18.00;97200;0.780;15.137
20200601;3;02:00;7.30;210.00;18.00;97200;0.790;17.100
20200601;3;03:00;7.80;210.00;18.00;97200;0.800;16.372
20200601;3;04:00;7.80;210.00;17.00;97200;0.810;13.333
20200601;3;05:00;7.90;210.00;17.00;97100;0.820;9.558
20200601;3;06:00;7.40;210.00;18.00;97100;0.800;6.417
20200601;3;07:00;6.50;210.00;19.00;97100;0.770;4.767
20200601;3;08:00;5.70;210.00;19.00;97100;0.730;4.489
20200601;3;09:00;4.60;210.00;19.00;97100;0.690;4.360
20200601;3;10:00;3.30;225.00;20.00;97100;0.650;2.678
20200601;3;11:00;3.00;270.00;20.00;97000;0.600;0.993
20200601;3;12:00;2.90;330.00;20.00;97000;0.590;1.104
20200601;3;13:00;3.00;15.00;20.00;97000;0.620;3.486
20200601;3;14:00;3.90;30.00;20.00;96900;0.640;7.369
20200601;3;15:00;4.20;30.00;20.00;96900;0.660;9.953
20200601;3;16:00;3.80;15.00;20.00;96900;0.660;10.250
20200601;3;17:00;3.70;0.00;20.00;96900;0.660;8.034
20200601;3;18:00;3.50;0.00;20.00;96900;0.680;4.349
20200601;3;19:00;3.30;0.00;19.00;96900;0.720;2.344
20200601;3;20:00;3.40;0.00;19.00;96900;0.750;2.272
20200601;3;21:00;3.20;345.00;19.00;96900;0.790;2.804
20200601;3;22:00;2.90;300.00;18.00;97000;0.820;3.345
20200601;3;23:00;3.50;255.00;18.00;97000;0.860;3.404
20200602;3;00:00;2.90;330.00;17.00;96900;0.930;4.365
20200602;3;01:00;2.90;330.00;17.00;96900;0.930;3.379
20200602;3;02:00;3.00;330.00;17.00;96900;0.940;2.009
20200602;3;03:00;2.70;315.00;17.00;96900;0.940;1.396
20200602;3;04:00;2.30;270.00;17.00;96900;0.940;1.175
20200602;3;05:00;2.60;225.00;17.00;96900;0.930;0.907
20200602;3;06:00;2.90;210.00;17.00;96900;0.920;0.778
20200602;3;07:00;2.90;225.00;17.00;96900;0.880;0.725
20200602;3;08:00;3.10;240.00;17.00;96900;0.840;0.679
20200602;3;09:00;2.80;270.00;18.00;96900;0.780;0.750
20200602;3;10:00;2.60;315.00;18.00;96900;0.730;1.523
20200602;3;11:00;3.20;345.00;19.00;96900;0.680;2.866
20200602;3;12:00;3.70;0.00;19.00;96900;0.640;3.922
20200602;3;13:00;3.80;0.00;19.00;96900;0.630;4.433
20200602;3;14:00;4.10;0.00;19.00;96800;0.610;4.454
20200602;3;15:00;4.10;0.00;19.00;96800;0.600;4.370
20200602;3;16:00;3.90;0.00;20.00;96800;0.590;4.128
20200602;3;17:00;3.80;0.00;20.00;96800;0.570;3.407
20200602;3;18:00;3.50;15.00;20.00;96800;0.590;2.686
20200602;3;19:00;3.00;30.00;19.00;96800;0.650;2.205
20200602;3;20:00;3.10;45.00;18.00;96800;0.710;1.800
20200602;3;21:00;2.60;60.00;18.00;96800;0.730;1.729
20200602;3;22:00;2.10;150.00;18.00;96800;0.730;1.855
20200602;3;23:00;2.90;240.00;18.00;96800;0.730;2.033
20200603;3;00:00;3.40;165.00;18.00;96800;0.790;3.243
20200603;3;01:00;3.50;195.00;18.00;96800;0.810;5.513
20200603;3;02:00;4.30;225.00;17.00;96800;0.820;5.593
20200603;3;03:00;5.00;240.00;17.00;96800;0.820;4.489
20200603;3;04:00;5.30;225.00;17.00;96800;0.820;4.333
20200603;3;05:00;5.70;210.00;16.00;96800;0.820;4.232
20200603;3;06:00;5.20;225.00;16.00;96800;0.810;3.470
20200603;3;07:00;4.30;255.00;17.00;96900;0.800;2.753
20200603;3;08:00;4.10;285.00;17.00;96900;0.800;1.914
20200603;3;09:00;3.90;315.00;17.00;96900;0.820;1.430
20200603;3;10:00;3.40;330.00;17.00;97000;0.840;1.601
20200603;3;11:00;3.60;345.00;17.00;97000;0.850;2.002
20200603;3;12:00;3.60;0.00;17.00;97000;0.840;1.898
20200603;3;13:00;3.20;345.00;18.00;97000;0.810;1.118
20200603;3;14:00;3.20;330.00;18.00;97000;0.780;0.936
20200603;3;15:00;2.90;315.00;18.00;97000;0.770;1.052
20200603;3;16:00;2.70;285.00;18.00;97000;0.790;0.995
20200603;3;17:00;3.20;255.00;19.00;97000;0.800;1.006
20200603;3;18:00;3.20;225.00;19.00;97000;0.820;1.048
20200603;3;19:00;2.80;180.00;18.00;97000;0.840;1.181
20200603;3;20:00;3.00;135.00;18.00;97000;0.860;1.441
20200603;3;21:00;2.90;135.00;18.00;97000;0.880;1.810
20200603;3;22:00;2.70;180.00;18.00;97100;0.880;2.528
20200603;3;23:00;3.40;225.00;18.00;97100;0.880;3.359
20200604;3;00:00;4.80;240.00;17.00;97000;0.890;4.159
20200604;3;01:00;5.30;225.00;17.00;97000;0.890;5.914
20200604;3;02:00;6.10;210.00;17.00;97000;0.890;6.892
20200604;3;03:00;6.70;210.00;17.00;97000;0.890;7.724
20200604;3;04:00;7.20;210.00;17.00;97100;0.890;9.452
20200604;3;05:00;7.70;210.00;17.00;97100;0.890;12.069
20200604;3;06:00;8.00;210.00;18.00;97100;0.870;14.344
20200604;3;07:00;7.90;210.00;19.00;97100;0.820;14.939
20200604;3;08:00;7.70;210.00;19.00;97100;0.770;14.855
20200604;3;09:00;7.50;210.00;20.00;97100;0.720;15.766
20200604;3;10:00;7.20;225.00;21.00;97200;0.650;16.687
20200604;3;11:00;6.90;240.00;22.00;97200;0.570;15.428
20200604;3;12:00;6.30;225.00;23.00;97200;0.530;12.113
20200604;3;13:00;5.20;225.00;23.00;97200;0.520;7.934
20200604;3;14:00;4.50;240.00;23.00;97200;0.520;4.748
20200604;3;15:00;3.50;255.00;23.00;97200;0.540;3.044
20200604;3;16:00;2.70;300.00;23.00;97200;0.570;2.397
20200604;3;17:00;3.10;345.00;23.00;97200;0.600;2.787
20200604;3;18:00;3.20;15.00;23.00;97200;0.640;2.504
20200604;3;19:00;2.80;30.00;22.00;97300;0.700;1.508
20200604;3;20:00;2.90;45.00;21.00;97300;0.750;1.334
20200604;3;21:00;2.40;60.00;20.00;97300;0.780;1.854
20200604;3;22:00;2.50;150.00;20.00;97400;0.790;3.568
20200604;3;23:00;4.30;240.00;19.00;97400;0.800;6.618
20200605;3;00:00;6.40;210.00;19.00;97400;0.790;11.880
20200605;3;01:00;7.00;210.00;19.00;97400;0.780;17.411
20200605;3;02:00;7.70;210.00;18.00;97400;0.770;21.766
20200605;3;03:00;8.10;210.00;18.00;97400;0.770;24.917
20200605;3;04:00;8.30;210.00;18.00;97400;0.770;27.092
20200605;3;05:00;8.50;210.00;19.00;97400;0.770;27.571
20200605;3;06:00;8.50;210.00;20.00;97400;0.750;25.040
20200605;3;07:00;8.30;210.00;21.00;97500;0.710;20.648
20200605;3;08:00;8.10;210.00;21.00;97500;0.670;17.262
20200605;3;09:00;8.10;210.00;22.00;97500;0.630;16.051
20200605;3;10:00;8.20;210.00;23.00;97500;0.570;15.656
20200605;3;11:00;8.40;210.00;24.00;97400;0.530;16.605
20200605;3;12:00;8.50;210.00;25.00;97400;0.480;19.195
20200605;3;13:00;8.60;210.00;26.00;97400;0.430;22.202
20200605;3;14:00;8.70;210.00;26.00;97300;0.370;23.794
20200605;3;15:00;7.90;210.00;26.00;97300;0.370;22.706
20200605;3;16:00;6.30;225.00;26.00;97300;0.420;18.235
20200605;3;17:00;5.30;240.00;26.00;97200;0.470;11.970
20200605;3;18:00;4.00;240.00;25.00;97200;0.530;7.405
20200605;3;19:00;2.60;150.00;24.00;97200;0.580;5.224
20200605;3;20:00;2.80;60.00;24.00;97200;0.630;4.383
20200605;3;21:00;2.50;60.00;23.00;97200;0.670;3.903
20200605;3;22:00;2.30;150.00;22.00;97300;0.710;3.903
20200605;3;23:00;3.90;240.00;20.00;97300;0.750;4.413
20200606;3;00:00;3.20;210.00;20.00;97300;0.700;2.576
20200606;3;01:00;3.20;225.00;20.00;97300;0.680;3.129
20200606;3;02:00;3.80;240.00;20.00;97300;0.680;3.856
20200606;3;03:00;3.90;240.00;20.00;97300;0.680;4.613
20200606;3;04:00;3.60;225.00;20.00;97300;0.680;4.692
20200606;3;05:00;3.60;210.00;20.00;97200;0.670;4.245
20200606;3;06:00;3.70;210.00;21.00;97200;0.660;4.110
20200606;3;07:00;3.80;210.00;22.00;97300;0.660;4.115
20200606;3;08:00;4.20;210.00;22.00;97300;0.670;3.639
20200606;3;09:00;3.80;210.00;23.00;97300;0.650;2.088
20200606;3;10:00;2.90;210.00;24.00;97300;0.590;0.764
20200606;3;11:00;2.80;225.00;24.00;97200;0.530;0.338
20200606;3;12:00;2.70;285.00;25.00;97200;0.500;0.313
20200606;3;13:00;2.80;0.00;25.00;97200;0.510;0.500
20200606;3;14:00;3.90;30.00;24.00;97100;0.510;1.218
20200606;3;15:00;4.60;30.00;25.00;97100;0.520;2.366
20200606;3;16:00;4.70;30.00;25.00;97100;0.540;3.931
20200606;3;17:00;5.00;15.00;25.00;97000;0.570;5.760
20200606;3;18:00;5.10;0.00;25.00;97000;0.590;7.541
20200606;3;19:00;5.20;30.00;24.00;97000;0.620;8.880
20200606;3;20:00;5.30;60.00;24.00;96900;0.640;8.763
20200606;3;21:00;3.70;15.00;23.00;96900;0.670;7.353
20200606;3;22:00;2.70;300.00;23.00;97000;0.710;6.445
20200606;3;23:00;5.00;255.00;22.00;97000;0.750;7.300
20200607;3;00:00;6.00;240.00;22.00;96900;0.820;10.867
20200607;3;01:00;6.00;240.00;22.00;96900;0.820;9.790
20200607;3;02:00;6.10;240.00;22.00;96900;0.830;6.820
20200607;3;03:00;6.00;240.00;21.00;96900;0.830;5.075
20200607;3;04:00;5.60;225.00;21.00;96900;0.840;4.146
20200607;3;05:00;5.30;210.00;20.00;96900;0.840;3.581
20200607;3;06:00;4.90;210.00;21.00;96900;0.790;3.774
20200607;3;07:00;4.40;225.00;22.00;97000;0.710;3.991
20200607;3;08:00;4.00;240.00;22.00;97000;0.640;2.567
20200607;3;09:00;3.40;240.00;23.00;97000;0.590;1.104
20200607;3;10:00;3.00;255.00;24.00;97000;0.560;0.697
20200607;3;11:00;3.30;285.00;24.00;97000;0.530;0.908
20200607;3;12:00;3.50;315.00;25.00;97000;0.520;1.959
20200607;3;13:00;3.50;330.00;24.00;97000;0.540;3.381
20200607;3;14:00;4.00;345.00;24.00;97000;0.550;4.464
20200607;3;15:00;4.30;0.00;24.00;97000;0.550;5.074
20200607;3;16:00;4.30;0.00;24.00;97000;0.550;5.202
20200607;3;17:00;4.40;0.00;24.00;97000;0.540;4.856
20200607;3;18:00;4.10;0.00;24.00;97000;0.560;4.111
20200607;3;19:00;3.40;0.00;23.00;97000;0.600;3.366
20200607;3;20:00;3.10;0.00;22.00;97000;0.650;2.587
20200607;3;21:00;2.50;345.00;22.00;97000;0.690;2.064
20200607;3;22:00;2.10;300.00;21.00;97100;0.720;1.855
20200607;3;23:00;2.80;255.00;21.00;97100;0.750;1.799
20200608;3;00:00;3.20;150.00;21.00;97000;0.760;2.083
20200608;3;01:00;3.00;150.00;21.00;97000;0.750;2.457
20200608;3;02:00;3.20;150.00;21.00;97000;0.750;2.165
20200608;3;03:00;3.10;165.00;20.00;97000;0.760;2.050
20200608;3;04:00;2.90;180.00;20.00;97000;0.800;2.185
20200608;3;05:00;3.00;195.00;20.00;97000;0.850;2.193
20200608;3;06:00;2.90;210.00;20.00;97000;0.850;1.776
20200608;3;07:00;2.60;225.00;21.00;97000;0.810;1.258
20200608;3;08:00;2.50;240.00;22.00;97000;0.770;0.793
20200608;3;09:00;2.30;270.00;22.00;97000;0.740;0.386
20200608;3;10:00;2.30;315.00;23.00;97100;0.720;0.288
20200608;3;11:00;3.00;345.00;23.00;97100;0.700;0.387
20200608;3;12:00;3.60;0.00;23.00;97100;0.700;0.726
20200608;3;13:00;3.90;0.00;23.00;97100;0.700;1.486
20200608;3;14:00;4.20;0.00;23.00;97100;0.710;2.764
20200608;3;15:00;4.20;0.00;23.00;97100;0.700;3.596
20200608;3;16:00;3.80;15.00;23.00;97100;0.680;3.531
20200608;3;17:00;3.60;30.00;24.00;97000;0.650;2.917
20200608;3;18:00;3.40;30.00;24.00;97000;0.660;2.153
20200608;3;19:00;3.10;45.00;23.00;97000;0.700;1.734
20200608;3;20:00;3.10;60.00;22.00;97000;0.740;1.557
20200608;3;21:00;2.80;45.00;22.00;97000;0.750;1.533
20200608;3;22:00;2.30;15.00;22.00;97000;0.750;1.574
20200608;3;23:00;2.60;345.00;21.00;97000;0.750;1.765
20200609;3;00:00;2.60;120.00;23.00;97000;0.590;2.035
20200609;3;01:00;2.10;135.00;23.00;97000;0.620;1.593
20200609;3;02:00;2.50;150.00;22.00;97000;0.660;1.438
20200609;3;03:00;2.80;165.00;22.00;97000;0.690;1.808
20200609;3;04:00;2.60;180.00;21.00;97000;0.730;1.790
20200609;3;05:00;2.80;195.00;21.00;97000;0.780;1.330
20200609;3;06:00;2.70;210.00;22.00;97000;0.780;1.143
20200609;3;07:00;2.20;225.00;23.00;97100;0.730;1.083
20200609;3;08:00;2.20;240.00;24.00;97100;0.680;0.657
20200609;3;09:00;1.90;270.00;24.00;97100;0.640;0.246
20200609;3;10:00;1.90;315.00;24.00;97100;0.620;0.192
20200609;3;11:00;3.20;0.00;25.00;97100;0.610;0.421
20200609;3;12:00;4.10;30.00;25.00;97100;0.590;1.016
20200609;3;13:00;4.20;30.00;25.00;97100;0.560;2.022
20200609;3;14:00;4.20;30.00;25.00;97100;0.530;3.110
20200609;3;15:00;4.20;30.00;25.00;97100;0.510;3.778
20200609;3;16:00;4.30;30.00;26.00;97100;0.510;3.952
20200609;3;17:00;4.30;30.00;26.00;97000;0.510;3.951
20200609;3;18:00;4.30;30.00;26.00;97000;0.530;3.863
20200609;3;19:00;4.20;30.00;25.00;97000;0.580;3.951
20200609;3;20:00;4.20;30.00;24.00;97000;0.620;4.256
20200609;3;21:00;4.00;30.00;23.00;97000;0.650;3.934
20200609;3;22:00;3.60;45.00;22.00;97000;0.670;2.847
20200609;3;23:00;3.30;60.00;22.00;97000;0.680;2.588
20200610;3;00:00;3.60;90.00;23.00;96900;0.720;3.560
20200610;3;01:00;3.40;75.00;23.00;96900;0.710;1.857
20200610;3;02:00;3.70;60.00;23.00;96900;0.690;1.978
20200610;3;03:00;3.30;60.00;23.00;96900;0.700;1.995
20200610;3;04:00;2.50;30.00;22.00;96900;0.730;1.364
20200610;3;05:00;2.80;345.00;22.00;96900;0.760;1.221
20200610;3;06:00;2.90;315.00;22.00;96900;0.770;1.258
20200610;3;07:00;2.50;285.00;23.00;96900;0.730;1.236
20200610;3;08:00;2.50;255.00;23.00;96900;0.690;1.267
20200610;3;09:00;2.60;285.00;24.00;96900;0.670;0.978
20200610;3;10:00;2.90;345.00;24.00;97000;0.660;0.694
20200610;3;11:00;4.10;0.00;25.00;97000;0.650;0.869
20200610;3;12:00;4.80;0.00;25.00;97000;0.640;1.242
20200610;3;13:00;4.60;0.00;25.00;97000;0.620;2.256
20200610;3;14:00;4.50;0.00;26.00;96900;0.580;3.519
20200610;3;15:00;4.20;0.00;26.00;96900;0.570;3.911
20200610;3;16:00;3.80;0.00;26.00;96900;0.580;3.798
20200610;3;17:00;4.00;0.00;26.00;96900;0.590;3.806
20200610;3;18:00;4.00;0.00;25.00;96900;0.610;4.177
20200610;3;19:00;3.90;345.00;24.00;96900;0.650;4.475
20200610;3;20:00;4.20;330.00;24.00;96900;0.680;4.086
20200610;3;21:00;4.10;330.00;23.00;96900;0.720;3.009
20200610;3;22:00;3.70;345.00;23.00;97000;0.760;2.463
20200610;3;23:00;3.70;0.00;22.00;97000;0.800;3.318
20200611;3;00:00;3.00;315.00;24.00;96900;0.660;1.409
20200611;3;01:00;3.30;285.00;23.00;96900;0.720;1.637
20200611;3;02:00;4.30;255.00;22.00;96900;0.770;2.777
20200611;3;03:00;4.30;240.00;22.00;96900;0.800;4.966
20200611;3;04:00;3.30;240.00;21.00;96900;0.820;6.358
20200611;3;05:00;3.40;315.00;21.00;96900;0.840;5.786
20200611;3;06:00;3.30;315.00;21.00;96900;0.830;4.735
20200611;3;07:00;2.90;225.00;22.00;96900;0.790;3.169
20200611;3;08:00;3.60;210.00;22.00;96900;0.760;2.109
20200611;3;09:00;3.70;210.00;23.00;96900;0.720;2.051
20200611;3;10:00;3.00;225.00;24.00;96900;0.670;1.563
20200611;3;11:00;2.90;240.00;25.00;96900;0.620;0.822
20200611;3;12:00;2.70;270.00;26.00;96900;0.600;0.987
20200611;3;13:00;2.70;315.00;25.00;96900;0.630;2.764
20200611;3;14:00;3.60;345.00;25.00;96800;0.650;4.222
20200611;3;15:00;3.30;330.00;24.00;96800;0.660;4.287
20200611;3;16:00;2.90;285.00;24.00;96800;0.650;4.542
20200611;3;17:00;4.70;255.00;24.00;96800;0.650;4.708
20200611;3;18:00;5.90;240.00;24.00;96800;0.670;4.525
20200611;3;19:00;6.20;225.00;24.00;96800;0.700;4.896
20200611;3;20:00;6.90;210.00;23.00;96800;0.740;7.814
20200611;3;21:00;7.30;210.00;22.00;96800;0.760;11.696
20200611;3;22:00;7.50;210.00;22.00;96800;0.760;14.496
20200611;3;23:00;7.90;210.00;22.00;96800;0.770;15.584
20200612;3;00:00;7.50;210.00;21.00;96800;0.860;15.784
20200612;3;01:00;7.60;210.00;21.00;96800;0.870;17.944
20200612;3;02:00;8.20;210.00;21.00;96700;0.870;18.427
20200612;3;03:00;8.40;210.00;21.00;96700;0.870;18.655
20200612;3;04:00;8.20;210.00;21.00;96700;0.860;20.004
20200612;3;05:00;8.30;210.00;20.00;96700;0.860;19.177
20200612;3;06:00;8.20;210.00;21.00;96700;0.820;16.068
20200612;3;07:00;7.90;210.00;22.00;96700;0.740;12.773
20200612;3;08:00;7.50;210.00;23.00;96700;0.670;11.092
20200612;3;09:00;6.90;210.00;23.00;96700;0.630;10.356
20200612;3;10:00;6.10;225.00;24.00;96700;0.590;8.815
20200612;3;11:00;5.70;225.00;25.00;96700;0.550;6.168
20200612;3;12:00;5.30;240.00;25.00;96700;0.560;4.134
20200612;3;13:00;4.90;255.00;24.00;96700;0.610;3.990
20200612;3;14:00;4.60;240.00;23.00;96700;0.640;4.828
20200612;3;15:00;4.70;240.00;23.00;96700;0.660;4.902
20200612;3;16:00;5.40;225.00;23.00;96700;0.680;4.745
20200612;3;17:00;6.60;210.00;23.00;96700;0.680;7.196
20200612;3;18:00;7.00;210.00;23.00;96700;0.700;9.975
20200612;3;19:00;6.60;210.00;22.00;96700;0.740;9.023
20200612;3;20:00;6.20;210.00;22.00;96700;0.770;7.217
20200612;3;21:00;6.00;210.00;22.00;96700;0.790;6.307
20200612;3;22:00;6.30;210.00;22.00;96700;0.810;5.082
20200612;3;23:00;6.60;210.00;21.00;96700;0.830;4.698
20200613;3;00:00;5.90;240.00;21.00;96800;0.790;9.635
20200613;3;01:00;5.80;240.00;21.00;96800;0.820;7.921
20200613;3;02:00;5.90;240.00;21.00;96700;0.840;6.209
20200613;3;03:00;6.00;240.00;20.00;96700;0.860;5.775
20200613;3;04:00;6.10;240.00;20.00;96800;0.880;6.638
20200613;3;05:00;6.20;240.00;20.00;96800;0.900;7.738
20200613;3;06:00;6.00;240.00;20.00;96800;0.880;7.714
20200613;3;07:00;5.40;225.00;21.00;96800;0.820;6.112
20200613;3;08:00;4.90;210.00;21.00;96800;0.750;4.421
20200613;3;09:00;4.00;210.00;22.00;96800;0.730;3.300
20200613;3;10:00;2.80;195.00;22.00;96800;0.740;2.000
20200613;3;11:00;2.70;105.00;22.00;96800;0.750;1.002
20200613;3;12:00;3.10;30.00;22.00;96800;0.750;0.752
20200613;3;13:00;3.20;15.00;22.00;96800;0.760;1.061
20200613;3;14:00;3.60;0.00;22.00;96700;0.770;2.010
20200613;3;15:00;3.70;0.00;22.00;96700;0.770;2.752
20200613;3;16:00;3.50;0.00;23.00;96700;0.710;3.022
20200613;3;17:00;3.40;0.00;24.00;96700;0.640;3.189
20200613;3;18:00;2.70;15.00;24.00;96700;0.640;2.991
20200613;3;19:00;2.10;60.00;23.00;96700;0.690;2.868
20200613;3;20:00;2.90;105.00;22.00;96700;0.760;3.292
20200613;3;21:00;3.40;150.00;22.00;96700;0.800;4.000
20200613;3;22:00;3.70;195.00;22.00;96700;0.820;5.108
20200613;3;23:00;5.10;210.00;21.00;96700;0.840;6.766
20200614;3;00:00;6.70;210.00;21.00;96700;0.830;7.673
20200614;3;01:00;7.10;210.00;21.00;96700;0.830;9.242
20200614;3;02:00;7.60;210.00;21.00;96700;0.830;10.585
20200614;3;03:00;7.80;210.00;21.00;96700;0.840;11.899
20200614;3;04:00;7.80;210.00;21.00;96700;0.850;13.534
20200614;3;05:00;7.90;210.00;21.00;96700;0.860;16.303
20200614;3;06:00;7.80;210.00;21.00;96700;0.840;17.729
20200614;3;07:00;7.40;210.00;22.00;96700;0.790;14.347
20200614;3;08:00;7.00;210.00;22.00;96700;0.730;9.740
20200614;3;09:00;6.50;210.00;23.00;96700;0.690;7.619
20200614;3;10:00;6.00;225.00;24.00;96800;0.670;6.936
20200614;3;11:00;5.50;240.00;24.00;96800;0.640;5.859
20200614;3;12:00;4.50;240.00;24.00;96800;0.620;4.637
20200614;3;13:00;3.40;270.00;25.00;96800;0.620;3.965
20200614;3;14:00;3.50;315.00;25.00;96700;0.620;4.177
20200614;3;15:00;3.50;315.00;24.00;96700;0.630;4.786
20200614;3;16:00;3.10;285.00;24.00;96700;0.680;4.478
20200614;3;17:00;3.50;255.00;24.00;96700;0.730;4.510
20200614;3;18:00;3.60;240.00;24.00;96700;0.770;5.531
20200614;3;19:00;3.80;225.00;24.00;96800;0.800;6.099
20200614;3;20:00;4.90;210.00;23.00;96800;0.830;7.263
20200614;3;21:00;5.60;195.00;23.00;96800;0.860;8.909
20200614;3;22:00;5.80;180.00;23.00;96800;0.860;9.933
20200614;3;23:00;6.30;165.00;23.00;96800;0.860;10.336
20200615;3;00:00;8.30;210.00;22.00;96800;0.870;11.993
20200615;3;01:00;8.20;210.00;22.00;96800;0.870;15.223
20200615;3;02:00;8.20;210.00;22.00;96800;0.870;20.009
20200615;3;03:00;8.20;210.00;22.00;96800;0.860;23.816
20200615;3;04:00;8.30;210.00;22.00;96800;0.840;24.558
20200615;3;05:00;8.40;210.00;22.00;96800;0.830;24.293
20200615;3;06:00;8.30;210.00;22.00;96800;0.800;23.787
20200615;3;07:00;8.00;210.00;23.00;96900;0.750;21.047
20200615;3;08:00;7.80;210.00;23.00;96900;0.700;17.203
20200615;3;09:00;7.10;210.00;24.00;96900;0.650;15.256
20200615;3;10:00;5.60;210.00;25.00;97000;0.610;13.810
20200615;3;11:00;4.20;225.00;26.00;97000;0.560;10.135
20200615;3;12:00;3.00;255.00;26.00;97000;0.540;6.129
20200615;3;13:00;2.40;300.00;26.00;97000;0.570;3.975
20200615;3;14:00;3.20;345.00;26.00;96900;0.600;2.810
20200615;3;15:00;3.70;0.00;26.00;96900;0.620;1.938
20200615;3;16:00;3.30;15.00;26.00;96900;0.620;1.855
20200615;3;17:00;3.40;30.00;26.00;96800;0.620;2.566
20200615;3;18:00;3.50;30.00;25.00;96800;0.640;2.791
20200615;3;19:00;3.30;30.00;25.00;96800;0.660;2.437
20200615;3;20:00;3.30;30.00;24.00;96800;0.680;2.166
20200615;3;21:00;3.10;30.00;24.00;96800;0.680;2.010
20200615;3;22:00;3.00;45.00;24.00;96900;0.670;1.994
20200615;3;23:00;3.40;60.00;24.00;96900;0.650;3.157
20200616;3;00:00;3.50;285.00;22.00;96900;0.780;2.515
20200616;3;01:00;3.90;210.00;22.00;96900;0.790;3.996
20200616;3;02:00;5.40;225.00;22.00;96900;0.800;5.618
20200616;3;03:00;6.10;240.00;22.00;96900;0.810;6.374
20200616;3;04:00;5.90;225.00;22.00;96900;0.810;6.410
20200616;3;05:00;5.70;210.00;21.00;96900;0.820;5.782
20200616;3;06:00;5.20;210.00;22.00;96900;0.790;4.312
20200616;3;07:00;4.30;210.00;23.00;96900;0.710;2.842
20200616;3;08:00;3.50;225.00;24.00;96900;0.630;1.499
20200616;3;09:00;2.50;255.00;24.00;96900;0.580;0.584
20200616;3;10:00;1.90;315.00;25.00;96900;0.550;0.320
20200616;3;11:00;2.50;15.00;26.00;96900;0.520;0.260
20200616;3;12:00;3.10;30.00;26.00;96900;0.520;0.477
20200616;3;13:00;3.50;30.00;26.00;96900;0.550;1.667
20200616;3;14:00;4.40;30.00;26.00;96800;0.580;4.282
20200616;3;15:00;5.00;30.00;26.00;96800;0.590;7.695
20200616;3;16:00;5.00;15.00;26.00;96800;0.590;10.626
20200616;3;17:00;5.00;15.00;26.00;96700;0.590;11.433
20200616;3;18:00;4.80;15.00;25.00;96700;0.580;10.559
20200616;3;19:00;4.50;0.00;25.00;96800;0.580;9.444
20200616;3;20:00;4.50;0.00;24.00;96800;0.590;7.973
20200616;3;21:00;3.70;345.00;24.00;96800;0.620;5.661
20200616;3;22:00;2.90;300.00;23.00;96800;0.670;4.130
20200616;3;23:00;3.70;255.00;23.00;96800;0.720;4.285
20200617;3;00:00;4.00;285.00;22.00;96900;0.890;4.996
20200617;3;01:00;4.40;270.00;22.00;96900;0.870;6.933
20200617;3;02:00;5.40;255.00;22.00;96800;0.840;8.688
20200617;3;03:00;6.00;240.00;22.00;96800;0.800;9.707
20200617;3;04:00;6.10;225.00;22.00;96900;0.770;9.597
20200617;3;05:00;6.20;210.00;21.00;96900;0.750;8.898
20200617;3;06:00;5.80;210.00;22.00;96900;0.720;7.184
20200617;3;07:00;4.90;210.00;23.00;96900;0.660;4.404
20200617;3;08:00;4.10;210.00;24.00;96900;0.600;1.863
20200617;3;09:00;3.00;225.00;24.00;96900;0.570;0.698
20200617;3;10:00;2.10;285.00;25.00;96900;0.570;0.509
20200617;3;11:00;2.60;345.00;26.00;96900;0.560;0.631
20200617;3;12:00;3.40;0.00;26.00;96900;0.560;1.414
20200617;3;13:00;3.80;0.00;25.00;96900;0.580;3.002
20200617;3;14:00;4.50;0.00;25.00;96800;0.600;5.076
20200617;3;15:00;4.70;0.00;25.00;96800;0.610;6.520
20200617;3;16:00;4.60;0.00;25.00;96800;0.610;6.312
20200617;3;17:00;4.50;0.00;25.00;96800;0.610;5.087
20200617;3;18:00;4.10;0.00;25.00;96800;0.630;3.937
20200617;3;19:00;3.70;0.00;24.00;96800;0.680;3.398
20200617;3;20:00;3.50;0.00;24.00;96800;0.740;3.489
